device_id;sent_time;received_time;msg_type;lat;lon;mode;collar_status;fence_status;end_date
229107;02/10/2024 14:16:12;02/10/2024 14:16:13;poll_msg;38.3843612;-2.6897987;teach;normal;normal;02/10/2024 14:31:12
229107;02/10/2024 14:31:12;02/10/2024 14:31:13;poll_msg;38.3840025;-2.6898033;teach;normal;normal;02/10/2024 14:46:07
229107;02/10/2024 14:46:07;02/10/2024 14:46:11;poll_msg;38.3843109;-2.6898318;teach;normal;normal;02/10/2024 15:01:12
229107;02/10/2024 15:01:12;02/10/2024 15:01:14;poll_msg;38.3844183;-2.6899418;teach;normal;normal;02/10/2024 15:14:57
229107;02/10/2024 15:14:57;02/10/2024 15:16:14;poll_msg;38.3842698;-2.689695;teach;sleep;normal;02/10/2024 15:31:12
229107;02/10/2024 15:31:12;02/10/2024 15:31:13;poll_msg;38.384314;-2.6896822;teach;normal;normal;02/10/2024 15:46:12
229107;02/10/2024 15:46:12;02/10/2024 15:46:13;poll_msg;38.384364;-2.6895624;teach;normal;normal;02/10/2024 16:01:12
229107;02/10/2024 16:01:12;02/10/2024 16:01:13;poll_msg;38.3844681;-2.6899496;teach;normal;normal;02/10/2024 16:16:13
229107;02/10/2024 16:16:13;02/10/2024 16:16:13;poll_msg;38.3844772;-2.6900074;teach;normal;normal;02/10/2024 16:29:07
229107;02/10/2024 16:29:07;02/10/2024 16:31:14;poll_msg;38.3843235;-2.6899945;teach;sleep;normal;02/10/2024 16:46:13
229107;02/10/2024 16:46:13;02/10/2024 16:46:13;poll_msg;38.3844812;-2.6896162;teach;normal;normal;02/10/2024 17:01:12
229107;02/10/2024 17:01:12;02/10/2024 17:01:13;poll_msg;38.3843721;-2.6896733;teach;normal;normal;02/10/2024 17:16:12
229107;02/10/2024 17:16:12;02/10/2024 17:16:14;poll_msg;38.3841076;-2.6895971;teach;normal;normal;02/10/2024 17:31:12
229107;02/10/2024 17:31:12;02/10/2024 17:31:14;poll_msg;38.3841037;-2.6893946;teach;normal;normal;02/10/2024 17:46:12
229107;02/10/2024 17:46:12;02/10/2024 17:46:14;poll_msg;38.3843456;-2.6894609;teach;normal;normal;02/10/2024 18:01:13
229107;02/10/2024 18:01:13;02/10/2024 18:01:13;poll_msg;38.384401;-2.689428;teach;normal;normal;02/10/2024 18:16:12
229107;02/10/2024 18:16:12;02/10/2024 18:16:13;poll_msg;38.3843954;-2.6894875;teach;normal;normal;02/10/2024 18:31:12
229107;02/10/2024 18:31:12;02/10/2024 18:31:13;poll_msg;38.3843775;-2.6894787;teach;normal;normal;02/10/2024 18:46:12
229107;02/10/2024 18:46:12;02/10/2024 18:46:14;poll_msg;38.3843148;-2.689457;teach;normal;normal;02/10/2024 19:01:12
229107;02/10/2024 19:01:12;02/10/2024 19:01:13;poll_msg;38.3842647;-2.689546;teach;normal;normal;02/10/2024 19:16:13
229107;02/10/2024 19:16:13;02/10/2024 19:16:13;poll_msg;38.3844159;-2.6894686;teach;normal;normal;02/10/2024 19:18:49
229107;02/10/2024 19:18:49;02/10/2024 19:31:13;poll_msg;38.3843928;-2.68944;teach;sleep;normal;02/10/2024 19:43:02
229107;02/10/2024 19:43:02;02/10/2024 19:46:14;poll_msg;38.3843114;-2.6895469;teach;sleep;normal;02/10/2024 19:43:02
