time;device_id;msg_type;position_time;lat;lon
09/09/2024 8:13;229327;poll_msg;09/09/2024 8:13;383822302;-26980449
09/09/2024 8:28;229327;poll_msg;09/09/2024 8:28;383822032;-2697978
09/09/2024 8:42;229327;seq_msg;;;
09/09/2024 8:43;229327;poll_msg;09/09/2024 8:43;383818134;-26981809
09/09/2024 8:58;229327;poll_msg;09/09/2024 8:58;383817192;-26983909
09/09/2024 9:12;229327;seq_msg;;;
09/09/2024 9:13;229327;poll_msg;09/09/2024 9:00;383815895;-26982447
09/09/2024 9:28;229327;poll_msg;09/09/2024 9:24;383815323;-26987416
09/09/2024 9:42;229327;seq_msg;;;
09/09/2024 9:43;229327;poll_msg;09/09/2024 9:24;383815323;-26987416
09/09/2024 9:58;229327;poll_msg;09/09/2024 9:54;383816018;-26983359
09/09/2024 10:12;229327;seq_msg;;;
09/09/2024 10:13;229327;poll_msg;09/09/2024 9:54;383816018;-26983359
09/09/2024 10:28;229327;poll_msg;09/09/2024 9:54;383816018;-26983359
09/09/2024 10:42;229327;seq_msg;;;
09/09/2024 10:43;229327;poll_msg;09/09/2024 9:54;383816018;-26983359
09/09/2024 10:58;229327;poll_msg;09/09/2024 10:51;383816008;-26982287
09/09/2024 11:12;229327;seq_msg;;;
09/09/2024 11:28;229327;poll_msg;09/09/2024 11:19;383816511;-2698222
09/09/2024 11:42;229327;seq_msg;;;
09/09/2024 11:43;229327;poll_msg;09/09/2024 11:40;383817746;-26982417
09/09/2024 11:58;229327;poll_msg;09/09/2024 11:58;38381832;-26981708
09/09/2024 11:58;229327;poll_msg;09/09/2024 11:58;38381782;-26982885
09/09/2024 12:12;229327;seq_msg;;;
09/09/2024 12:13;229327;poll_msg;09/09/2024 12:01;383816276;-26982686
09/09/2024 12:28;229327;poll_msg;09/09/2024 12:25;383817954;-26983223
09/09/2024 12:42;229327;seq_msg;;;
09/09/2024 12:43;229327;poll_msg;09/09/2024 12:29;383817251;-26984245
09/09/2024 12:58;229327;poll_msg;09/09/2024 12:57;38381565;-26987789
09/09/2024 13:12;229327;seq_msg;;;
09/09/2024 13:13;229327;poll_msg;09/09/2024 13:11;383818073;-26983259
09/09/2024 13:28;229327;poll_msg;09/09/2024 13:11;383818073;-26983259
09/09/2024 13:42;229327;seq_msg;;;
09/09/2024 13:43;229327;poll_msg;09/09/2024 13:11;383818073;-26983259
09/09/2024 13:58;229327;poll_msg;09/09/2024 13:58;383831627;-26982905
09/09/2024 14:12;229327;seq_msg;;;
09/09/2024 14:13;229327;poll_msg;09/09/2024 14:13;383832102;-26982928
09/09/2024 14:28;229327;poll_msg;09/09/2024 14:28;383831767;-26983324
09/09/2024 14:42;229327;seq_msg;;;
09/09/2024 14:43;229327;poll_msg;09/09/2024 14:43;383831799;-2698311
09/09/2024 14:58;229327;poll_msg;09/09/2024 14:58;383833512;-26982094
09/09/2024 15:12;229327;seq_msg;;;
09/09/2024 15:13;229327;poll_msg;09/09/2024 15:13;383834195;-26982231
09/09/2024 15:28;229327;poll_msg;09/09/2024 15:28;383831948;-26981341
09/09/2024 15:42;229327;seq_msg;;;
09/09/2024 15:43;229327;poll_msg;09/09/2024 15:43;383830471;-26981824
09/09/2024 15:58;229327;poll_msg;09/09/2024 15:58;383829467;-2698534
09/09/2024 16:12;229327;seq_msg;;;
09/09/2024 16:13;229327;poll_msg;09/09/2024 16:13;383828952;-26985869
09/09/2024 16:16;229327;warning_message;09/09/2024 16:16;383824823;-26988726
09/09/2024 16:28;229327;poll_msg;09/09/2024 16:28;383824086;-26988664
09/09/2024 16:29;229327;warning_message;09/09/2024 16:29;383824084;-26989166
09/09/2024 16:42;229327;seq_msg;;;
09/09/2024 16:43;229327;warning_message;09/09/2024 16:43;383823908;-26989276
09/09/2024 16:43;229327;poll_msg;09/09/2024 16:43;383823908;-26989276
09/09/2024 16:48;229327;warning_message;09/09/2024 16:48;383823806;-26989317
09/09/2024 16:50;229327;warning_message;09/09/2024 16:50;38382369;-269894
09/09/2024 16:53;229327;warning_message;09/09/2024 16:53;383823832;-26989322
09/09/2024 16:55;229327;warning_message;09/09/2024 16:55;383824029;-26989199
09/09/2024 16:55;229327;warning_message;09/09/2024 16:55;383824764;-26988785
09/09/2024 16:58;229327;poll_msg;09/09/2024 16:58;383824235;-26983605
09/09/2024 17:12;229327;seq_msg;;;
09/09/2024 17:13;229327;poll_msg;09/09/2024 17:10;383816989;-26981497
09/09/2024 17:28;229327;poll_msg;09/09/2024 17:28;383811116;-26983677
09/09/2024 17:42;229327;seq_msg;;;
09/09/2024 17:43;229327;poll_msg;09/09/2024 17:43;383812643;-26983502
09/09/2024 17:58;229327;poll_msg;09/09/2024 17:58;3838346;-26977893
09/09/2024 18:12;229327;seq_msg;;;
09/09/2024 18:13;229327;poll_msg;09/09/2024 18:13;383830833;-26982348
09/09/2024 18:28;229327;poll_msg;09/09/2024 18:28;383824072;-26989011
09/09/2024 18:30;229327;warning_message;09/09/2024 18:30;383824103;-26989146
09/09/2024 18:32;229327;warning_message;09/09/2024 18:32;383824328;-26989015
09/09/2024 18:33;229327;warning_message;09/09/2024 18:33;383825151;-26988538
09/09/2024 18:42;229327;seq_msg;;;
09/09/2024 18:43;229327;poll_msg;09/09/2024 18:43;383827795;-26980084
09/09/2024 18:49;229327;warning_message;09/09/2024 18:49;383819051;-26979688
09/09/2024 18:58;229327;poll_msg;09/09/2024 18:58;383814759;-2698174
09/09/2024 19:12;229327;seq_msg;;;
09/09/2024 19:13;229327;poll_msg;09/09/2024 19:13;383814751;-26981731
09/09/2024 19:28;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 19:42;229327;seq_msg;;;
09/09/2024 19:43;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 19:58;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 20:12;229327;seq_msg;;;
09/09/2024 20:13;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 20:28;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 20:28;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 20:42;229327;seq_msg;;;
09/09/2024 20:43;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 20:58;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 21:12;229327;seq_msg;;;
09/09/2024 21:13;229327;poll_msg;09/09/2024 19:24;383810296;-26987521
09/09/2024 21:28;229327;poll_msg;09/09/2024 21:23;383809136;-26987703
09/09/2024 21:42;229327;seq_msg;;;
09/09/2024 21:43;229327;poll_msg;09/09/2024 21:23;383809136;-26987703
09/09/2024 21:58;229327;poll_msg;09/09/2024 21:23;383809136;-26987703
09/09/2024 22:12;229327;seq_msg;;;
09/09/2024 22:13;229327;poll_msg;09/09/2024 21:23;383809136;-26987703
09/09/2024 22:28;229327;poll_msg;09/09/2024 22:19;383809716;-26987201
09/09/2024 22:42;229327;seq_msg;;;
09/09/2024 22:43;229327;poll_msg;09/09/2024 22:19;383809716;-26987201
09/09/2024 22:58;229327;poll_msg;09/09/2024 22:57;383809593;-26986219
09/09/2024 23:13;229327;seq_msg;;;
09/09/2024 23:13;229327;poll_msg;09/09/2024 22:57;383809593;-26986219
09/09/2024 23:28;229327;poll_msg;09/09/2024 22:57;383809593;-26986219
09/09/2024 23:42;229327;seq_msg;;;
09/09/2024 23:43;229327;poll_msg;09/09/2024 22:57;383809593;-26986219
10/09/2024 0:12;229327;seq_msg;;;
10/09/2024 0:13;229327;poll_msg;10/09/2024 0:03;383809813;-26985597
10/09/2024 0:28;229327;poll_msg;10/09/2024 0:20;383809663;-26986208
10/09/2024 0:42;229327;seq_msg;;;
10/09/2024 0:43;229327;poll_msg;10/09/2024 0:20;383809663;-26986208
10/09/2024 0:58;229327;poll_msg;10/09/2024 0:51;383808922;-26985961
10/09/2024 1:12;229327;seq_msg;;;
10/09/2024 1:13;229327;poll_msg;10/09/2024 0:51;383808922;-26985961
10/09/2024 1:28;229327;poll_msg;10/09/2024 0:51;383808922;-26985961
10/09/2024 1:43;229327;seq_msg;;;
10/09/2024 1:43;229327;poll_msg;10/09/2024 0:51;383808922;-26985961
10/09/2024 1:58;229327;poll_msg;10/09/2024 1:53;383809468;-26985862
10/09/2024 2:12;229327;seq_msg;;;
10/09/2024 2:13;229327;poll_msg;10/09/2024 1:53;383809468;-26985862
10/09/2024 2:28;229327;poll_msg;10/09/2024 1:53;383809468;-26985862
10/09/2024 2:42;229327;seq_msg;;;
10/09/2024 2:43;229327;poll_msg;10/09/2024 2:39;383810226;-26983405
10/09/2024 2:58;229327;poll_msg;10/09/2024 2:51;383809491;-2698569
10/09/2024 3:12;229327;seq_msg;;;
10/09/2024 3:13;229327;poll_msg;10/09/2024 3:02;383810128;-26986349
10/09/2024 3:42;229327;seq_msg;;;
10/09/2024 3:43;229327;poll_msg;10/09/2024 3:43;383810265;-2698489
10/09/2024 3:58;229327;poll_msg;10/09/2024 3:47;383810096;-26984787
10/09/2024 4:12;229327;seq_msg;;;
10/09/2024 4:13;229327;poll_msg;10/09/2024 3:47;383810096;-26984787
10/09/2024 4:28;229327;poll_msg;10/09/2024 4:15;383809544;-26985249
10/09/2024 4:42;229327;seq_msg;;;
10/09/2024 4:43;229327;poll_msg;10/09/2024 4:15;383809544;-26985249
10/09/2024 4:58;229327;poll_msg;10/09/2024 4:15;383809544;-26985249
10/09/2024 5:12;229327;seq_msg;;;
10/09/2024 5:13;229327;poll_msg;10/09/2024 4:15;383809544;-26985249
10/09/2024 5:28;229327;poll_msg;10/09/2024 5:15;383810273;-26985111
10/09/2024 5:42;229327;warning_message;10/09/2024 5:42;383824907;-26988766
10/09/2024 5:43;229327;seq_msg;;;
10/09/2024 5:43;229327;poll_msg;10/09/2024 5:43;383826916;-26985851
10/09/2024 5:58;229327;poll_msg;10/09/2024 5:58;383821562;-26981219
10/09/2024 6:13;229327;seq_msg;;;
10/09/2024 6:13;229327;poll_msg;10/09/2024 6:13;383830744;-26980914
10/09/2024 6:28;229327;poll_msg;10/09/2024 6:28;383832564;-26981618
10/09/2024 6:43;229327;seq_msg;;;
10/09/2024 6:43;229327;poll_msg;10/09/2024 6:43;383833586;-26981474
10/09/2024 6:58;229327;poll_msg;10/09/2024 6:58;383833722;-26982124
10/09/2024 7:13;229327;seq_msg;;;
10/09/2024 7:13;229327;poll_msg;10/09/2024 7:13;383831121;-26982768
10/09/2024 7:13;229327;poll_msg;10/09/2024 7:13;383831427;-26982918
10/09/2024 7:28;229327;poll_msg;10/09/2024 7:28;383830783;-26979209
10/09/2024 7:43;229327;seq_msg;;;
10/09/2024 7:43;229327;poll_msg;10/09/2024 7:43;383834499;-26978788
10/09/2024 7:58;229327;poll_msg;10/09/2024 7:58;383822458;-26980262
10/09/2024 8:12;229327;seq_msg;;;
10/09/2024 8:13;229327;poll_msg;10/09/2024 8:13;383834789;-26979264
10/09/2024 8:28;229327;poll_msg;10/09/2024 8:28;383817685;-26984543
10/09/2024 8:43;229327;seq_msg;;;
10/09/2024 8:43;229327;poll_msg;10/09/2024 8:43;383818564;-26985161
10/09/2024 8:58;229327;poll_msg;10/09/2024 8:58;383819414;-26985076
10/09/2024 9:13;229327;seq_msg;;;
10/09/2024 9:13;229327;poll_msg;10/09/2024 9:13;383818411;-26983666
10/09/2024 9:28;229327;poll_msg;10/09/2024 9:18;383816251;-26982198
10/09/2024 9:43;229327;seq_msg;;;
10/09/2024 9:43;229327;poll_msg;10/09/2024 9:40;383816244;-26984203
10/09/2024 9:58;229327;poll_msg;10/09/2024 9:40;383816244;-26984203
10/09/2024 10:13;229327;seq_msg;;;
10/09/2024 10:13;229327;poll_msg;10/09/2024 9:40;383816244;-26984203
10/09/2024 10:28;229327;poll_msg;10/09/2024 9:40;383816244;-26984203
10/09/2024 10:43;229327;seq_msg;;;
10/09/2024 10:43;229327;poll_msg;10/09/2024 9:40;383816244;-26984203
10/09/2024 10:58;229327;poll_msg;10/09/2024 10:54;383817052;-26982487
10/09/2024 11:13;229327;seq_msg;;;
10/09/2024 11:13;229327;poll_msg;10/09/2024 10:54;383817052;-26982487
10/09/2024 11:28;229327;poll_msg;10/09/2024 11:28;383818705;-26983386
10/09/2024 11:43;229327;seq_msg;;;
10/09/2024 11:43;229327;poll_msg;10/09/2024 11:35;383821214;-26984285
10/09/2024 11:58;229327;poll_msg;10/09/2024 11:35;383821214;-26984285
10/09/2024 12:13;229327;seq_msg;;;
10/09/2024 12:13;229327;poll_msg;10/09/2024 11:35;383821214;-26984285
10/09/2024 12:28;229327;poll_msg;10/09/2024 11:35;383821214;-26984285
10/09/2024 12:43;229327;seq_msg;;;
10/09/2024 12:43;229327;poll_msg;10/09/2024 11:35;383821214;-26984285
10/09/2024 12:58;229327;poll_msg;10/09/2024 12:54;383817773;-26984194
10/09/2024 13:12;229327;seq_msg;;;
10/09/2024 13:13;229327;poll_msg;10/09/2024 12:54;383817773;-26984194
10/09/2024 13:28;229327;poll_msg;10/09/2024 12:54;383817773;-26984194
10/09/2024 13:43;229327;seq_msg;;;
10/09/2024 13:43;229327;poll_msg;10/09/2024 13:43;38381981;-26983866
10/09/2024 13:58;229327;poll_msg;10/09/2024 13:58;383833198;-2698188
10/09/2024 14:10;229327;warning_message;10/09/2024 14:10;383835148;-26977094
10/09/2024 14:13;229327;seq_msg;;;
10/09/2024 14:13;229327;poll_msg;10/09/2024 14:13;383835212;-26977918
10/09/2024 14:16;229327;warning_message;10/09/2024 14:16;383835386;-26978202
10/09/2024 14:28;229327;poll_msg;10/09/2024 14:28;383834079;-26980353
10/09/2024 14:43;229327;seq_msg;;;
10/09/2024 14:43;229327;poll_msg;10/09/2024 14:43;383834976;-26981488
10/09/2024 14:58;229327;poll_msg;10/09/2024 14:58;383834708;-26981939
10/09/2024 15:13;229327;seq_msg;;;
10/09/2024 15:13;229327;poll_msg;10/09/2024 15:13;383835166;-2698119
10/09/2024 15:28;229327;poll_msg;10/09/2024 15:28;383834813;-26981421
10/09/2024 15:43;229327;seq_msg;;;
10/09/2024 15:43;229327;poll_msg;10/09/2024 15:43;383833909;-26980851
10/09/2024 15:58;229327;poll_msg;10/09/2024 15:58;38383497;-26981876
10/09/2024 16:08;229327;warning_message;10/09/2024 16:08;383824948;-26988662
10/09/2024 16:10;229327;warning_message;10/09/2024 16:10;383823428;-26989526
10/09/2024 16:13;229327;seq_msg;;;
10/09/2024 16:13;229327;poll_msg;10/09/2024 16:13;383822248;-26986287
10/09/2024 16:28;229327;poll_msg;10/09/2024 16:27;383817161;-26983264
10/09/2024 16:43;229327;seq_msg;;;
10/09/2024 16:43;229327;poll_msg;10/09/2024 16:43;383813124;-26991368
10/09/2024 16:58;229327;poll_msg;10/09/2024 16:58;383815526;-26991313
10/09/2024 17:03;229327;warning_message;10/09/2024 17:03;383818508;-26991554
10/09/2024 17:13;229327;seq_msg;;;
10/09/2024 17:13;229327;poll_msg;10/09/2024 17:13;383815344;-26990187
10/09/2024 17:28;229327;poll_msg;10/09/2024 17:28;383823141;-26988825
10/09/2024 17:31;229327;warning_message;10/09/2024 17:31;383823444;-26989551
10/09/2024 17:36;229327;warning_message;10/09/2024 17:36;383823229;-2698961
10/09/2024 17:36;229327;pulse_message;10/09/2024 17:36;38382355;-26989348
10/09/2024 17:36;229327;poll_msg;10/09/2024 17:36;383823635;-26989091
10/09/2024 17:43;229327;seq_msg;;;
10/09/2024 17:43;229327;poll_msg;10/09/2024 17:43;383828995;-26985984
10/09/2024 17:47;229327;warning_message;10/09/2024 17:47;3838298;-26985801
10/09/2024 17:58;229327;poll_msg;10/09/2024 17:58;383830649;-26980422
10/09/2024 18:13;229327;seq_msg;;;
10/09/2024 18:13;229327;poll_msg;10/09/2024 18:13;383831577;-2698067
10/09/2024 18:28;229327;poll_msg;10/09/2024 18:28;383822639;-26981043
10/09/2024 18:36;229327;warning_message;10/09/2024 18:36;383818331;-26979768
10/09/2024 18:36;229327;warning_message;10/09/2024 18:36;383818569;-26979788
10/09/2024 18:43;229327;seq_msg;;;
10/09/2024 18:43;229327;poll_msg;10/09/2024 18:43;383819451;-26979779
10/09/2024 18:47;229327;warning_message;10/09/2024 18:47;383819054;-26979697
10/09/2024 18:56;229327;warning_message;10/09/2024 18:56;383818834;-26979773
10/09/2024 18:58;229327;poll_msg;10/09/2024 18:58;383818715;-26979956
10/09/2024 19:00;229327;warning_message;10/09/2024 19:00;383818851;-26979792
10/09/2024 19:13;229327;seq_msg;;;
10/09/2024 19:13;229327;poll_msg;10/09/2024 19:09;383808958;-26986149
10/09/2024 19:28;229327;poll_msg;10/09/2024 19:09;383808958;-26986149
10/09/2024 19:43;229327;seq_msg;;;
10/09/2024 19:43;229327;poll_msg;10/09/2024 19:43;383809586;-26985448
10/09/2024 19:58;229327;poll_msg;10/09/2024 19:44;383809449;-26985123
10/09/2024 20:13;229327;seq_msg;;;
10/09/2024 20:13;229327;poll_msg;10/09/2024 20:11;38381025;-26985316
10/09/2024 20:28;229327;poll_msg;10/09/2024 20:11;38381025;-26985316
10/09/2024 20:28;229327;poll_msg;10/09/2024 20:11;38381025;-26985316
10/09/2024 20:43;229327;seq_msg;;;
10/09/2024 20:43;229327;poll_msg;10/09/2024 20:36;383808593;-26985862
10/09/2024 20:58;229327;poll_msg;10/09/2024 20:49;383809624;-26985201
10/09/2024 21:13;229327;seq_msg;;;
10/09/2024 21:13;229327;poll_msg;10/09/2024 21:01;383809625;-26985301
10/09/2024 21:28;229327;poll_msg;10/09/2024 21:01;383809625;-26985301
10/09/2024 21:36;229327;warning_message;10/09/2024 21:36;383809082;-26984591
10/09/2024 21:43;229327;seq_msg;;;
10/09/2024 21:43;229327;poll_msg;10/09/2024 21:41;383809843;-26984976
10/09/2024 21:58;229327;poll_msg;10/09/2024 21:41;383809843;-26984976
10/09/2024 22:13;229327;seq_msg;;;
10/09/2024 22:13;229327;poll_msg;10/09/2024 21:41;383809843;-26984976
10/09/2024 22:28;229327;poll_msg;10/09/2024 21:41;383809843;-26984976
10/09/2024 22:43;229327;seq_msg;;;
10/09/2024 22:43;229327;poll_msg;10/09/2024 21:41;383809843;-26984976
10/09/2024 22:58;229327;poll_msg;10/09/2024 22:58;383809902;-26985169
10/09/2024 23:13;229327;seq_msg;;;
10/09/2024 23:13;229327;poll_msg;10/09/2024 23:01;383809943;-26985273
10/09/2024 23:28;229327;poll_msg;10/09/2024 23:18;383810126;-26985403
10/09/2024 23:43;229327;seq_msg;;;
10/09/2024 23:43;229327;poll_msg;10/09/2024 23:43;383810312;-26986545
10/09/2024 23:58;229327;poll_msg;10/09/2024 23:44;383810059;-26985952
11/09/2024 0:13;229327;seq_msg;;;
11/09/2024 0:13;229327;poll_msg;10/09/2024 23:44;383810059;-26985952
11/09/2024 0:28;229327;poll_msg;10/09/2024 23:44;383810059;-26985952
11/09/2024 0:43;229327;seq_msg;;;
11/09/2024 0:43;229327;poll_msg;10/09/2024 23:44;383810059;-26985952
11/09/2024 0:58;229327;poll_msg;10/09/2024 23:44;383810059;-26985952
11/09/2024 1:13;229327;seq_msg;;;
11/09/2024 1:13;229327;poll_msg;11/09/2024 1:08;383810076;-26985536
11/09/2024 1:28;229327;poll_msg;11/09/2024 1:27;383809656;-26985124
11/09/2024 1:43;229327;seq_msg;;;
11/09/2024 1:43;229327;poll_msg;11/09/2024 1:40;383809526;-26985622
11/09/2024 1:58;229327;poll_msg;11/09/2024 1:40;383809526;-26985622
11/09/2024 2:13;229327;seq_msg;;;
11/09/2024 2:13;229327;poll_msg;11/09/2024 1:40;383809526;-26985622
11/09/2024 2:28;229327;poll_msg;11/09/2024 1:40;383809526;-26985622
11/09/2024 2:43;229327;seq_msg;;;
11/09/2024 2:43;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 2:58;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 3:13;229327;seq_msg;;;
11/09/2024 3:13;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 3:28;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 3:43;229327;seq_msg;;;
11/09/2024 3:43;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 3:58;229327;poll_msg;11/09/2024 2:41;383809388;-26985761
11/09/2024 4:13;229327;seq_msg;;;
11/09/2024 4:13;229327;poll_msg;11/09/2024 4:13;383809574;-2698591
11/09/2024 4:28;229327;poll_msg;11/09/2024 4:18;383809332;-26985939
11/09/2024 4:43;229327;seq_msg;;;
11/09/2024 4:43;229327;poll_msg;11/09/2024 4:18;383809332;-26985939
11/09/2024 4:58;229327;poll_msg;11/09/2024 4:18;383809332;-26985939
11/09/2024 4:58;229327;poll_msg;11/09/2024 4:18;383809332;-26985939
11/09/2024 5:13;229327;seq_msg;;;
11/09/2024 5:13;229327;poll_msg;11/09/2024 5:13;383809978;-26987594
11/09/2024 5:28;229327;poll_msg;11/09/2024 5:28;383818685;-26990834
11/09/2024 5:40;229327;warning_message;11/09/2024 5:40;383820038;-26991111
11/09/2024 5:41;229327;warning_message;11/09/2024 5:41;383822819;-26989833
11/09/2024 5:43;229327;seq_msg;;;
11/09/2024 5:43;229327;poll_msg;11/09/2024 5:43;383823472;-26989224
11/09/2024 5:45;229327;warning_message;11/09/2024 5:45;383823651;-26989421
11/09/2024 5:46;229327;warning_message;11/09/2024 5:46;3838249;-26988679
11/09/2024 5:51;229327;warning_message;11/09/2024 5:51;383824738;-26988773
11/09/2024 5:54;229327;warning_message;11/09/2024 5:54;383824879;-26988687
11/09/2024 5:55;229327;warning_message;11/09/2024 5:55;383824565;-26988882
11/09/2024 5:57;229327;warning_message;11/09/2024 5:57;383823404;-26989534
11/09/2024 5:58;229327;poll_msg;11/09/2024 5:58;383823466;-26989134
11/09/2024 6:00;229327;warning_message;11/09/2024 6:00;383823443;-2698952
11/09/2024 6:03;229327;warning_message;11/09/2024 6:03;383823574;-26989451
11/09/2024 6:04;229327;pulse_message;11/09/2024 6:04;383823596;-26989437
11/09/2024 6:04;229327;poll_msg;11/09/2024 6:04;383823953;-26988257
11/09/2024 6:13;229327;seq_msg;;;
11/09/2024 6:13;229327;poll_msg;11/09/2024 6:13;383822655;-26978466
11/09/2024 6:28;229327;poll_msg;11/09/2024 6:28;383831866;-26983979
11/09/2024 6:43;229327;seq_msg;;;
11/09/2024 6:43;229327;poll_msg;11/09/2024 6:43;383834654;-26981898
11/09/2024 6:58;229327;poll_msg;11/09/2024 6:58;383832819;-2698099
11/09/2024 7:13;229327;seq_msg;;;
11/09/2024 7:13;229327;poll_msg;11/09/2024 7:13;383833044;-26978468
11/09/2024 7:28;229327;poll_msg;11/09/2024 7:28;383826038;-26977071
11/09/2024 7:43;229327;seq_msg;;;
11/09/2024 7:43;229327;poll_msg;11/09/2024 7:43;383819167;-269838
11/09/2024 7:58;229327;poll_msg;11/09/2024 7:58;383819417;-26983625
11/09/2024 8:13;229327;seq_msg;;;
11/09/2024 8:13;229327;poll_msg;11/09/2024 8:13;383818811;-26984137
11/09/2024 8:28;229327;poll_msg;11/09/2024 8:28;383818939;-26984646
11/09/2024 8:43;229327;seq_msg;;;
11/09/2024 8:43;229327;poll_msg;11/09/2024 8:43;383818309;-26983616
11/09/2024 8:58;229327;poll_msg;11/09/2024 8:58;383817146;-26983981
11/09/2024 9:13;229327;seq_msg;;;
11/09/2024 9:13;229327;poll_msg;11/09/2024 9:13;383817304;-26983404
11/09/2024 9:28;229327;poll_msg;11/09/2024 9:14;383817477;-26983615
11/09/2024 9:43;229327;seq_msg;;;
11/09/2024 9:43;229327;poll_msg;11/09/2024 9:14;383817477;-26983615
11/09/2024 9:58;229327;poll_msg;11/09/2024 9:55;383817143;-26984116
11/09/2024 10:13;229327;seq_msg;;;
11/09/2024 10:13;229327;poll_msg;11/09/2024 9:55;383817143;-26984116
11/09/2024 10:28;229327;poll_msg;11/09/2024 9:55;383817143;-26984116
11/09/2024 10:43;229327;seq_msg;;;
11/09/2024 10:43;229327;poll_msg;11/09/2024 9:55;383817143;-26984116
11/09/2024 10:58;229327;poll_msg;11/09/2024 9:55;383817143;-26984116
11/09/2024 11:13;229327;seq_msg;;;
11/09/2024 11:13;229327;poll_msg;11/09/2024 11:02;383817652;-26983073
11/09/2024 11:28;229327;poll_msg;11/09/2024 11:02;383817652;-26983073
11/09/2024 11:43;229327;seq_msg;;;
11/09/2024 11:43;229327;poll_msg;11/09/2024 11:02;383817652;-26983073
11/09/2024 11:58;229327;poll_msg;11/09/2024 11:54;383818467;-26982959
11/09/2024 12:13;229327;seq_msg;;;
11/09/2024 12:13;229327;poll_msg;11/09/2024 12:00;38381745;-26981268
11/09/2024 12:28;229327;poll_msg;11/09/2024 12:00;38381745;-26981268
11/09/2024 12:43;229327;seq_msg;;;
11/09/2024 12:43;229327;poll_msg;11/09/2024 12:42;383816892;-26981732
11/09/2024 12:58;229327;poll_msg;11/09/2024 12:47;38381615;-26981637
11/09/2024 13:13;229327;seq_msg;;;
11/09/2024 13:13;229327;poll_msg;11/09/2024 12:47;38381615;-26981637
11/09/2024 13:28;229327;poll_msg;11/09/2024 12:47;38381615;-26981637
11/09/2024 13:43;229327;seq_msg;;;
11/09/2024 13:43;229327;poll_msg;11/09/2024 13:38;383817812;-26981942
11/09/2024 13:58;229327;poll_msg;11/09/2024 13:55;383816773;-26983146
11/09/2024 14:13;229327;seq_msg;;;
11/09/2024 14:13;229327;poll_msg;11/09/2024 14:13;383817239;-26982843
11/09/2024 14:28;229327;poll_msg;11/09/2024 14:24;383817471;-26983533
11/09/2024 14:43;229327;seq_msg;;;
11/09/2024 14:43;229327;poll_msg;11/09/2024 14:24;383817471;-26983533
11/09/2024 14:58;229327;poll_msg;11/09/2024 14:24;383817471;-26983533
11/09/2024 15:13;229327;seq_msg;;;
11/09/2024 15:13;229327;poll_msg;11/09/2024 14:24;383817471;-26983533
11/09/2024 15:28;229327;poll_msg;11/09/2024 15:28;383825121;-26979602
11/09/2024 15:37;229327;warning_message;11/09/2024 15:37;38383517;-26977146
11/09/2024 15:43;229327;seq_msg;;;
11/09/2024 15:43;229327;poll_msg;11/09/2024 15:43;383831505;-26980671
11/09/2024 15:58;229327;poll_msg;11/09/2024 15:58;38383056;-26983882
11/09/2024 16:13;229327;seq_msg;;;
11/09/2024 16:13;229327;poll_msg;11/09/2024 16:13;383830516;-26984012
11/09/2024 16:13;229327;poll_msg;11/09/2024 16:13;383830516;-26984012
11/09/2024 16:43;229327;seq_msg;;;
11/09/2024 16:43;229327;poll_msg;11/09/2024 16:43;383833848;-26982192
11/09/2024 16:46;229327;warning_message;11/09/2024 16:46;383834646;-26974922
11/09/2024 16:58;229327;poll_msg;11/09/2024 16:58;383832123;-26975996
11/09/2024 17:13;229327;seq_msg;;;
11/09/2024 17:13;229327;poll_msg;11/09/2024 17:13;383833489;-26976985
11/09/2024 17:13;229327;poll_msg;11/09/2024 17:13;383834303;-26977823
11/09/2024 17:28;229327;poll_msg;11/09/2024 17:28;383835172;-26977949
11/09/2024 17:37;229327;warning_message;11/09/2024 17:37;383835315;-2697804
11/09/2024 17:43;229327;seq_msg;;;
11/09/2024 17:43;229327;poll_msg;11/09/2024 17:43;383830907;-26981819
11/09/2024 17:58;229327;poll_msg;11/09/2024 17:58;383809376;-26992717
11/09/2024 17:58;229327;warning_message;11/09/2024 17:58;383808769;-26992937
11/09/2024 18:13;229327;seq_msg;;;
11/09/2024 18:13;229327;poll_msg;11/09/2024 18:13;383811582;-26983473
11/09/2024 18:21;229327;warning_message;11/09/2024 18:21;383815401;-26981294
11/09/2024 18:28;229327;poll_msg;11/09/2024 18:28;383819223;-26979869
